route,whse,region,total_time,on_time
4,2,5,41.13836067233437,1.0
3,1,3,45.33942440960618,1.0
1,0,0,45.08425481969487,1.0
5,2,4,45.988938183949124,1.0
2,1,3,42.35759284288546,1.0
1,0,1,47.45240493729048,1.0
5,2,5,44.32856191223987,1.0
1,0,1,45.016049243214766,1.0
4,2,5,46.64414491367123,1.0
4,2,4,47.11507128934089,1.0
5,2,4,44.494261353246266,1.0
4,2,4,44.40486100587573,1.0
2,1,3,44.987290080870615,1.0
0,0,0,45.67153315138857,1.0
1,0,1,51.64467223318741,0.0
1,0,1,42.67194288113814,1.0
3,1,3,46.57297651033163,1.0
3,1,3,43.706062522272795,1.0
1,0,0,45.805120128795885,1.0
0,0,1,44.547671355793504,1.0
4,2,5,42.4970114199257,1.0
4,2,4,41.669017005531636,1.0
5,2,5,41.00034307006493,1.0
0,0,0,48.3037597938508,0.0
4,2,5,45.45320369783596,1.0
3,1,3,41.114571358414764,1.0
1,0,0,48.569973234839715,0.0
3,1,2,41.163561652841715,1.0
1,0,0,46.21347320664212,1.0
2,1,2,47.633188807995694,1.0
0,0,0,38.39418561193799,1.0
0,0,1,40.62965994881065,1.0
0,0,1,40.14588489029411,1.0
3,1,3,44.797799011590776,1.0
4,2,4,43.649161074048635,1.0
0,0,1,41.050077491647876,1.0
5,2,5,43.60108699497721,1.0
0,0,1,39.09033820435425,1.0
1,0,0,43.45578556026005,1.0
2,1,3,42.77888691964212,1.0
2,1,3,39.066676663797125,1.0
0,0,1,42.05180689952073,1.0
4,2,4,47.653448235837104,1.0
3,1,2,45.68982905639432,1.0
3,1,3,46.88074785364786,1.0
0,0,0,42.32719563511838,1.0
5,2,4,48.217931312490066,0.0
4,2,5,46.86504283188425,1.0
2,1,3,42.18874026418104,1.0
1,0,0,42.017989296905355,1.0
5,2,5,45.770327287251625,1.0
5,2,4,45.33342346454598,1.0
3,1,2,42.32920388947628,1.0
2,1,2,46.642177634263305,1.0
2,1,2,43.052092201719766,1.0
2,1,3,42.859201064839354,1.0
4,2,5,43.589993088990326,1.0
0,0,1,47.1744775342274,1.0
3,1,2,46.26987472236346,1.0
1,0,0,44.382387094321004,1.0
0,0,0,39.3455376084023,1.0
0,0,1,39.317140972444605,1.0
4,2,4,47.24736059111152,1.0
5,2,4,51.632571586883,0.0
3,1,2,38.49708221292918,1.0
3,1,3,44.00987062015963,1.0
3,1,2,45.75186455620712,1.0
4,2,5,45.54483968983252,1.0
0,0,0,45.26380278778621,1.0
2,1,3,46.550824975697935,1.0
1,0,1,43.60680491127231,1.0
5,2,5,48.25812107470117,0.0
3,1,3,42.53562410070016,1.0
4,2,4,39.69712904764008,1.0
2,1,3,41.66532124313246,1.0
5,2,4,43.054676730367646,1.0
0,0,0,41.37157177553298,1.0
0,0,1,42.362068409269156,1.0
0,0,0,45.30813926081636,1.0
3,1,2,48.51116262180298,0.0
2,1,2,49.11293701728804,0.0
5,2,5,45.740921565148504,1.0
5,2,5,44.43988120397903,1.0
3,1,2,47.29280306888355,1.0
0,0,0,41.33398744817309,1.0
2,1,2,53.78105473572631,0.0
3,1,3,44.41066301785951,1.0
4,2,4,45.959245851915995,1.0
2,1,3,40.767276444478924,1.0
0,0,1,41.766477733567214,1.0
4,2,5,51.38455584743721,0.0
0,0,1,44.48709450405386,1.0
0,0,1,47.615840943197384,1.0
2,1,3,44.68071180978658,1.0
5,2,4,43.01117769730409,1.0
3,1,3,40.92728295779058,1.0
5,2,4,45.15286569473381,1.0
3,1,3,43.959921402845275,1.0
1,0,0,41.33837157878373,1.0
3,1,3,44.81451958339114,1.0
2,1,2,45.483894100882296,1.0
5,2,5,47.656686213034675,1.0
0,0,1,45.57344062438709,1.0
3,1,2,44.05691387322999,1.0
4,2,5,43.34564627399618,1.0
5,2,4,41.406949868842496,1.0
2,1,3,47.03786931562455,1.0
5,2,5,39.89539678673714,1.0
3,1,3,44.71086522685069,1.0
1,0,0,41.06583453794126,1.0
1,0,0,44.47338495222854,1.0
1,0,0,43.839507849861576,1.0
4,2,4,51.58583264672539,0.0
2,1,2,44.23221700523004,1.0
1,0,1,45.28571045011397,1.0
0,0,0,44.693271820519136,1.0
3,1,3,48.876488135570675,0.0
1,0,0,40.12471112606845,1.0
1,0,1,45.273847457277036,1.0
3,1,3,43.30702333441236,1.0
1,0,1,40.60860529818032,1.0
0,0,1,42.63847624622532,1.0
5,2,4,42.755969435176134,1.0
2,1,3,43.36386639060269,1.0
5,2,5,42.602117368032054,1.0
4,2,4,47.94081489157169,1.0
2,1,3,44.19127107952275,1.0
2,1,2,46.04291866270757,1.0
4,2,5,43.76482107777487,1.0
3,1,3,41.15633423943203,1.0
4,2,5,47.67314664647876,1.0
1,0,1,49.10935588182691,0.0
2,1,2,39.66417526740061,1.0
1,0,1,44.851222112644805,1.0
3,1,2,48.564892580143216,0.0
2,1,2,46.58373191552576,1.0
2,1,3,46.226326562275126,1.0
5,2,5,43.290491840651526,1.0
4,2,4,43.52636670434271,1.0
3,1,3,46.86713400225419,1.0
5,2,4,38.78814061608797,1.0
0,0,1,44.368227205912525,1.0
3,1,3,42.94851248035154,1.0
3,1,3,41.376275440941114,1.0
3,1,3,50.30899683026667,0.0
4,2,4,45.37687859513282,1.0
4,2,4,47.175113255190595,1.0
4,2,4,40.63091951886387,1.0
0,0,0,53.3367108462901,0.0
3,1,3,41.18248890782768,1.0
0,0,1,42.373931138097824,1.0
4,2,5,46.05209627057598,1.0
1,0,1,45.3556144792164,1.0
4,2,5,41.733436628976115,1.0
4,2,5,43.91151784808992,1.0
5,2,4,48.81515567787951,0.0
5,2,4,50.635900684070954,0.0
1,0,0,46.583739275996834,1.0
5,2,5,45.7230777782859,1.0
5,2,5,48.288325088027406,0.0
2,1,2,44.69437914451045,1.0
0,0,0,41.55857341188747,1.0
1,0,1,43.34343176333792,1.0
3,1,2,39.08561608653441,1.0
3,1,3,45.90531244442837,1.0
3,1,2,47.494872780111876,1.0
0,0,1,43.8769123685711,1.0
5,2,5,43.110962397894305,1.0
3,1,2,47.411964229034794,1.0
3,1,3,42.362005753187404,1.0
4,2,4,45.6169337437517,1.0
1,0,0,48.23907850677616,0.0
3,1,3,46.429266067907605,1.0
2,1,3,41.69023619335083,1.0
4,2,5,43.94349630472668,1.0
1,0,0,46.233095244255296,1.0
3,1,3,39.575289886125915,1.0
2,1,2,38.42777659651779,1.0
0,0,1,51.14220673641671,0.0
4,2,5,48.11221201401935,0.0
1,0,0,39.258004636488835,1.0
0,0,0,43.67091930840145,1.0
5,2,4,49.791542028241096,0.0
0,0,0,44.0934959752702,1.0
3,1,2,44.1412531111736,1.0
2,1,2,45.209623873856856,1.0
0,0,1,46.92074181585672,1.0
0,0,0,45.93035412030664,1.0
1,0,0,42.81387011544989,1.0
4,2,4,39.18621731230361,1.0
2,1,3,43.171343505493496,1.0
3,1,2,45.606975845128645,1.0
2,1,2,45.603380752728604,1.0
0,0,1,47.09044748648097,1.0
5,2,4,43.55513070370959,1.0
4,2,4,43.721786012467675,1.0
3,1,3,50.6317366987945,0.0
2,1,3,52.413685476462696,0.0
3,1,2,44.325516146472005,1.0
2,1,3,47.80096434330152,1.0
3,1,2,41.34935650021916,1.0
3,1,2,46.94103177813019,1.0
5,2,5,44.53151359889189,1.0
2,1,2,43.08234694288869,1.0
1,0,0,46.71221418651636,1.0
0,0,1,43.28783914816785,1.0
1,0,0,46.45361948991074,1.0
3,1,2,41.65870828280075,1.0
2,1,3,44.88221074924962,1.0
3,1,3,44.109721623534305,1.0
5,2,4,48.40043515441987,0.0
5,2,4,40.98378396634135,1.0
3,1,2,41.618586269234854,1.0
0,0,1,46.74488272792642,1.0
0,0,0,45.57948503860936,1.0
0,0,0,42.672013095207184,1.0
3,1,3,42.12831535541759,1.0
0,0,1,45.135175986933184,1.0
2,1,3,43.95706963552001,1.0
2,1,2,46.073293616305214,1.0
1,0,1,46.84359965461105,1.0
5,2,5,43.83441774431944,1.0
4,2,5,39.091841938047274,1.0
2,1,3,40.78835521674785,1.0
3,1,2,50.61265453694664,0.0
2,1,3,42.22713001817248,1.0
4,2,4,43.48551858256792,1.0
4,2,5,42.75169535349326,1.0
3,1,3,42.9336927675167,1.0
0,0,0,46.99799956961439,1.0
4,2,4,41.06365618025385,1.0
2,1,2,44.76370062751053,1.0
2,1,2,39.27821247337211,1.0
4,2,4,39.28022682528216,1.0
0,0,1,44.09602421090376,1.0
4,2,5,41.61733652302071,1.0
1,0,1,48.293803021828026,0.0
0,0,1,42.07062773705656,1.0
4,2,4,40.54123243191834,1.0
4,2,4,43.78397646191395,1.0
4,2,5,45.18647639393794,1.0
1,0,0,47.49754808950583,1.0
3,1,2,45.46536762756264,1.0
1,0,1,42.28259778682059,1.0
0,0,1,48.803678737336085,0.0
5,2,5,46.217755658261765,1.0
4,2,5,41.79574073313371,1.0
3,1,2,43.20188418814367,1.0
5,2,4,47.283584022134015,1.0
0,0,1,48.4201004819368,0.0
4,2,4,47.32091723921817,1.0
3,1,3,42.75469175472161,1.0
0,0,0,49.40043122411371,0.0
0,0,0,44.193374712976755,1.0
0,0,0,47.45047933006794,1.0
5,2,4,44.737902888735114,1.0
4,2,4,49.93125041007593,0.0
5,2,4,45.90996374509346,1.0
0,0,0,45.98771872301906,1.0
0,0,1,48.57150297638232,0.0
4,2,4,41.72522210227741,1.0
4,2,4,42.85708095121865,1.0
0,0,0,47.62704711460268,1.0
1,0,0,40.86599663212025,1.0
2,1,3,46.035996623949856,1.0
1,0,0,44.000421695121325,1.0
0,0,1,55.69810164283897,0.0
0,0,0,42.1439686816574,1.0
4,2,5,46.9840539419585,1.0
5,2,4,44.87515460233879,1.0
4,2,4,45.726990738217395,1.0
0,0,0,45.43784997415661,1.0
2,1,3,46.59534183265676,1.0
1,0,1,44.261719768790556,1.0
0,0,0,41.27312642621616,1.0
5,2,4,42.866791443704166,1.0
5,2,4,42.582083043372016,1.0
2,1,3,46.07751003110022,1.0
5,2,4,46.13209800948463,1.0
5,2,4,38.36224510123582,1.0
1,0,0,45.49617731710025,1.0
0,0,1,50.112100581370356,0.0
2,1,2,41.627554378375464,1.0
4,2,5,47.016309409838755,1.0
2,1,3,42.26259143707421,1.0
0,0,0,48.335216769979546,0.0
5,2,4,46.99869293671272,1.0
0,0,1,48.704596310401605,0.0
3,1,2,52.131257085574845,0.0
1,0,1,45.53303715084115,1.0
5,2,5,41.1677138919211,1.0
0,0,0,45.473794692273835,1.0
4,2,5,42.86985939834645,1.0
0,0,0,45.3450584618333,1.0
3,1,3,39.996972403080726,1.0
5,2,4,47.90321589200864,1.0
4,2,4,48.03589310897529,0.0
0,0,1,41.84382653759672,1.0
3,1,2,41.937232127076534,1.0
2,1,3,50.38379307210016,0.0
5,2,4,43.6881445852836,1.0
2,1,3,40.62525338071219,1.0
3,1,2,42.62010946029943,1.0
1,0,0,46.155204822554786,1.0
5,2,5,45.4650027288973,1.0
2,1,3,49.39209239967059,0.0
2,1,2,46.39876295911347,1.0
0,0,0,42.05652579292504,1.0
0,0,0,41.2694185903876,1.0
4,2,4,46.43186409085538,1.0
4,2,4,45.47061337821324,1.0
4,2,4,50.51482073780925,0.0
0,0,0,50.81684558955402,0.0
4,2,5,46.89015275776033,1.0
1,0,1,46.21311920578177,1.0
3,1,2,43.09893141138637,1.0
5,2,4,45.217232087465064,1.0
5,2,4,40.61016044398017,1.0
1,0,1,43.99818037740541,1.0
0,0,0,39.537893352333164,1.0
4,2,4,40.52653852842904,1.0
0,0,0,51.27873817250662,0.0
2,1,2,46.088046571337664,1.0
1,0,0,42.40464736132263,1.0
2,1,3,45.22599726167509,1.0
2,1,2,48.629459180771576,0.0
4,2,4,40.37832458967144,1.0
4,2,4,48.47854968905541,0.0
4,2,5,44.69338717655395,1.0
5,2,4,48.84269383897831,0.0
2,1,3,43.53563161092293,1.0
2,1,3,46.33125639630242,1.0
3,1,3,43.722739170777196,1.0
0,0,1,46.19612769012968,1.0
2,1,3,43.545918359487516,1.0
4,2,4,45.892846636352445,1.0
3,1,2,49.80597728409123,0.0
3,1,2,44.00162457530498,1.0
2,1,2,45.64291714881299,1.0
5,2,5,43.67034112850217,1.0
1,0,0,41.78786782240468,1.0
2,1,3,50.28224094667411,0.0
4,2,4,42.89786163403353,1.0
2,1,3,50.49101271567856,0.0
2,1,3,43.30646174289463,1.0
1,0,1,54.04432799613468,0.0
0,0,1,44.31188280651105,1.0
0,0,0,45.19994652935932,1.0
3,1,3,42.14788282242266,1.0
1,0,0,42.52246645022157,1.0
3,1,3,41.28650006587753,1.0
3,1,3,47.1934537023799,1.0
3,1,2,46.1565385532645,1.0
1,0,0,43.13782532293293,1.0
5,2,4,44.949303513015835,1.0
5,2,5,45.036185930138515,1.0
0,0,1,41.046128399910174,1.0
4,2,4,43.94830004106493,1.0
0,0,1,45.919380975423834,1.0
4,2,5,43.86158406979293,1.0
2,1,3,43.56113037516498,1.0
5,2,4,51.36338274173152,0.0
0,0,0,46.04684134294744,1.0
2,1,2,49.203945395752655,0.0
3,1,2,44.76768469319056,1.0
5,2,4,42.22468802022408,1.0
3,1,2,48.117918491389666,0.0
3,1,3,48.705619307128224,0.0
4,2,4,45.316762806455806,1.0
4,2,4,43.448646448658224,1.0
1,0,0,42.14009974341326,1.0
1,0,1,44.241050998451215,1.0
3,1,2,46.17793666513612,1.0
3,1,2,49.36284565696798,0.0
1,0,1,40.503704957734364,1.0
4,2,5,42.009244674977694,1.0
4,2,5,42.20228457074154,1.0
1,0,0,41.41649181731387,1.0
5,2,4,44.40023872929681,1.0
0,0,0,41.067800611793146,1.0
1,0,0,43.7002744174665,1.0
2,1,2,48.950060493588,0.0
3,1,2,44.56607159853823,1.0
0,0,0,40.032632322057076,1.0
3,1,2,45.00694898357928,1.0
4,2,5,44.592675053241244,1.0
4,2,4,41.35938993976383,1.0
3,1,2,47.11887576481695,1.0
0,0,1,49.073535978533044,0.0
0,0,1,44.726145948778154,1.0
2,1,3,46.48948458135103,1.0
1,0,0,46.182142923103946,1.0
3,1,2,45.27826794707568,1.0
1,0,0,42.37319915743396,1.0
4,2,4,42.729212808294186,1.0
3,1,3,43.655382652297654,1.0
0,0,0,41.59424450843544,1.0
5,2,5,53.4589026110423,0.0
5,2,4,42.87529480045512,1.0
2,1,2,44.52391267034401,1.0
4,2,4,50.620010402243665,0.0
0,0,0,45.413458425720165,1.0
5,2,5,44.77236912617434,1.0
1,0,0,41.519549099447175,1.0
0,0,1,44.55015011991368,1.0
3,1,2,47.388812779247395,1.0
3,1,2,41.57177734095949,1.0
0,0,1,39.677849728825166,1.0
2,1,2,42.51995223372801,1.0
5,2,5,42.666048956383825,1.0
5,2,5,50.10351262779772,0.0
2,1,3,49.92665581799746,0.0
5,2,4,52.92758162351633,0.0
1,0,0,42.92003642927227,1.0
0,0,1,39.35385255854863,1.0
4,2,5,42.41090431947688,1.0
5,2,5,43.15165466364399,1.0
2,1,2,45.597915906230746,1.0
1,0,1,45.81897859752982,1.0
3,1,3,42.989455228763674,1.0
0,0,0,46.907142034020204,1.0
5,2,5,46.563560772513874,1.0
2,1,2,40.96757114398626,1.0
5,2,4,45.42158247595589,1.0
4,2,5,41.389159913752685,1.0
4,2,4,44.21702221985299,1.0
0,0,0,44.33192303309894,1.0
3,1,3,48.45217231816715,0.0
3,1,3,46.620454646363704,1.0
3,1,3,40.93104964001434,1.0
4,2,5,46.06026889208291,1.0
5,2,4,45.08950306329931,1.0
1,0,0,44.31222449468268,1.0
5,2,4,49.236070198212296,0.0
5,2,5,45.9228434790495,1.0
3,1,3,42.56391016812924,1.0
1,0,1,44.204320007518504,1.0
1,0,0,55.1484970829747,0.0
4,2,4,42.69373846659244,1.0
4,2,4,43.860843724140196,1.0
1,0,1,47.50883378618518,1.0
3,1,3,44.569037373355435,1.0
4,2,5,50.72827392266106,0.0
0,0,1,50.168109155960295,0.0
3,1,3,47.50928926173252,1.0
4,2,4,40.992822241556155,1.0
4,2,5,46.85979278363042,1.0
3,1,3,47.69354075726779,1.0
5,2,4,44.16304194067684,1.0
0,0,1,44.5276734559185,1.0
3,1,2,43.54044641342024,1.0
3,1,3,41.96314682814312,1.0
5,2,5,41.77614273661624,1.0
0,0,0,47.28458303093306,1.0
1,0,0,45.89259885695117,1.0
4,2,5,49.12580256955221,0.0
3,1,2,46.4447060278141,1.0
1,0,1,50.31699143723387,0.0
5,2,4,45.004119273757226,1.0
2,1,3,47.51117756106821,1.0
0,0,1,45.17884269753617,1.0
3,1,2,40.15859279178987,1.0
4,2,4,40.753507615902784,1.0
5,2,5,43.90080142504102,1.0
0,0,0,39.59722529551913,1.0
2,1,3,46.50248178613967,1.0
4,2,5,47.32635966577489,1.0
0,0,0,46.49068983513951,1.0
2,1,2,44.28506011046653,1.0
2,1,2,43.495950058579574,1.0
2,1,2,46.51431600566257,1.0
3,1,2,47.83324946561943,1.0
2,1,3,48.61076567314846,0.0
3,1,2,44.870234944366864,1.0
1,0,0,48.61655884627461,0.0
2,1,2,38.27374757606834,1.0
4,2,4,40.81326661126378,1.0
3,1,3,42.86058456002861,1.0
2,1,2,45.830881135215215,1.0
2,1,2,44.03443697004561,1.0
5,2,5,45.408026762116975,1.0
5,2,5,46.539139303998134,1.0
0,0,0,40.288426035769966,1.0
0,0,0,53.06733131398648,0.0
0,0,0,42.3611235955757,1.0
2,1,3,45.73323574460126,1.0
0,0,1,40.209773005545806,1.0
3,1,2,44.94774187476882,1.0
0,0,0,43.42350040585583,1.0
3,1,3,41.262861451182765,1.0
0,0,1,40.017510647975676,1.0
2,1,3,45.93265257398611,1.0
0,0,1,46.31937581414929,1.0
2,1,3,45.05307466432955,1.0
1,0,1,44.16123372396113,1.0
4,2,5,42.80365412555965,1.0
1,0,0,44.3928876441524,1.0
3,1,3,43.79613898071311,1.0
3,1,2,46.02050825973637,1.0
0,0,0,44.0251910086992,1.0
2,1,2,44.138946134816464,1.0
5,2,5,44.143153104124806,1.0
3,1,2,43.6016587834734,1.0
2,1,3,41.03239358609725,1.0
1,0,1,52.36417831614699,0.0
2,1,2,47.950472583676735,1.0
2,1,3,49.88297831964966,0.0
4,2,4,44.09927656122845,1.0
3,1,2,38.3275161344082,1.0
4,2,4,47.19969584032505,1.0
1,0,1,46.76543476118769,1.0
2,1,2,42.242088394331624,1.0
2,1,3,48.5317918332688,0.0
5,2,5,49.02054395002665,0.0
3,1,2,50.998179375348386,0.0
3,1,3,43.86391609053445,1.0
1,0,0,48.30619176111896,0.0
2,1,2,46.83288184037078,1.0
5,2,5,40.28413437123347,1.0
3,1,3,47.333921847510766,1.0
1,0,1,42.24931315895547,1.0
4,2,5,45.24825656433663,1.0
5,2,5,40.02666083118978,1.0
3,1,3,45.66848493108812,1.0
1,0,0,45.00564230246984,1.0
5,2,4,43.037940247697094,1.0
5,2,5,47.21073953260778,1.0
4,2,5,39.80284569704094,1.0
1,0,0,44.56182155657555,1.0
0,0,1,43.32893816380729,1.0
3,1,3,46.60385174314521,1.0
2,1,3,48.47564644526054,0.0
2,1,3,40.725632260656816,1.0
2,1,3,45.951900523696295,1.0
0,0,0,42.50695854855922,1.0
3,1,2,47.050503953743984,1.0
1,0,1,52.84023547145653,0.0
0,0,1,42.943796926095224,1.0
0,0,0,41.93407720684544,1.0
5,2,4,44.697311770353195,1.0
1,0,1,47.702136059681436,1.0
0,0,0,46.727681013462956,1.0
3,1,3,42.498222306332565,1.0
2,1,2,43.334266473949825,1.0
4,2,5,39.22429811440902,1.0
3,1,2,38.52466919307078,1.0
3,1,2,47.22371819485209,1.0
1,0,0,43.43500827100295,1.0
2,1,3,41.80099169494209,1.0
3,1,2,43.28242733235736,1.0
1,0,0,49.280833788774565,0.0
3,1,2,43.89914740876554,1.0
2,1,3,50.05309537353287,0.0
5,2,5,43.67177624175924,1.0
0,0,0,48.20830546852607,0.0
2,1,2,42.525973561601255,1.0
0,0,0,45.716479075777144,1.0
3,1,3,44.92105093023317,1.0
5,2,4,49.28284611963142,0.0
2,1,2,39.001244200363246,1.0
0,0,0,54.375471861450414,0.0
1,0,1,41.541056545708564,1.0
5,2,5,49.570719858144784,0.0
1,0,1,39.79088572363896,1.0
4,2,4,42.422385042870694,1.0
4,2,5,43.01129501007437,1.0
4,2,5,42.70259770152538,1.0
1,0,1,47.86483135742085,1.0
0,0,0,43.823744782931115,1.0
5,2,5,40.62356191257984,1.0
0,0,1,41.0792295818778,1.0
1,0,1,46.27261682580561,1.0
0,0,0,49.67500847725459,0.0
0,0,0,47.07238388011404,1.0
2,1,2,39.91513296601255,1.0
2,1,3,41.38878928704915,1.0
0,0,0,45.53116092644099,1.0
3,1,2,47.820986082911894,1.0
2,1,2,48.386080089604484,0.0
4,2,4,46.75074362827151,1.0
5,2,4,46.970595224953286,1.0
4,2,5,41.70063666481347,1.0
0,0,1,41.500942461238274,1.0
5,2,4,41.729354255962804,1.0
3,1,2,44.861536194816374,1.0
4,2,4,40.500033408712596,1.0
4,2,4,48.44634232697737,0.0
3,1,2,44.32604854609482,1.0
1,0,0,45.26973718867605,1.0
4,2,4,43.49983160564335,1.0
2,1,2,43.059471967880306,1.0
3,1,3,43.83929632285866,1.0
1,0,0,41.86501392200378,1.0
5,2,4,42.85172041799779,1.0
4,2,5,44.63055558586502,1.0
1,0,0,47.19249280797218,1.0
0,0,1,46.44206267668848,1.0
1,0,0,44.84733303695271,1.0
3,1,2,50.04486152402773,0.0
3,1,2,41.13544448676658,1.0
1,0,0,41.04024865518379,1.0
3,1,3,45.05857395490049,1.0
3,1,3,42.066692252300356,1.0
3,1,2,49.961328122732624,0.0
1,0,0,44.754860537640894,1.0
3,1,3,41.77865288463118,1.0
2,1,3,40.46145906131007,1.0
0,0,0,42.987398159154765,1.0
3,1,3,47.48927672032727,1.0
1,0,1,43.097403236668306,1.0
2,1,3,49.053066737611275,0.0
3,1,2,45.693806204393056,1.0
5,2,4,39.233161115687956,1.0
3,1,3,45.90570794835712,1.0
1,0,0,43.87530701459302,1.0
1,0,0,42.41532869488787,1.0
1,0,1,42.912406287717296,1.0
2,1,2,46.38130332958297,1.0
1,0,1,42.483795908996925,1.0
3,1,2,43.39200692479037,1.0
0,0,0,45.477046897273816,1.0
4,2,4,41.57182596777542,1.0
5,2,4,40.88052408608709,1.0
0,0,1,42.7229896874348,1.0
4,2,4,43.443029863469185,1.0
4,2,4,43.02027212360581,1.0
0,0,0,48.61519456926577,0.0
4,2,5,42.09591504995681,1.0
1,0,0,41.26713218978884,1.0
2,1,2,43.1390185115897,1.0
3,1,2,40.703690996749216,1.0
5,2,4,49.316402713596815,0.0
2,1,3,42.84506406029618,1.0
3,1,3,39.26936445833538,1.0
0,0,0,46.197002612165676,1.0
3,1,2,49.1906665284309,0.0
2,1,3,48.343462739111914,0.0
4,2,4,42.670307362053805,1.0
1,0,1,44.30120254682209,1.0
0,0,0,46.43772567060905,1.0
0,0,0,48.312987331146296,0.0
5,2,4,41.31377364841856,1.0
3,1,3,43.91271224185036,1.0
0,0,0,49.195378378368915,0.0
5,2,5,41.05687526074567,1.0
3,1,3,44.74351401941395,1.0
3,1,2,44.057310176193624,1.0
5,2,5,42.672565482237076,1.0
1,0,1,43.12625785360394,1.0
5,2,5,42.97446748673896,1.0
4,2,5,44.2363269235832,1.0
3,1,3,44.46665188231962,1.0
3,1,3,46.37808497917166,1.0
4,2,5,40.44559838001491,1.0
0,0,1,45.12943231338775,1.0
3,1,3,47.62919954062134,1.0
5,2,5,44.87532309279873,1.0
2,1,3,44.18586631756328,1.0
0,0,0,51.2892215414756,0.0
3,1,3,45.261504237411586,1.0
2,1,2,44.77042163373632,1.0
2,1,2,44.61843322260448,1.0
5,2,5,42.952972982703194,1.0
1,0,0,48.96720646147853,0.0
1,0,1,41.81494475829417,1.0
3,1,3,46.26535672900223,1.0
2,1,2,42.72637318269423,1.0
1,0,0,42.97045598598871,1.0
3,1,3,46.47210635613694,1.0
4,2,4,45.51446383295203,1.0
4,2,5,41.17291370335568,1.0
4,2,4,46.158987496983556,1.0
5,2,4,42.00563196433934,1.0
4,2,5,45.57814959312684,1.0
3,1,2,46.79892764659685,1.0
0,0,0,50.41844509820918,0.0
0,0,1,45.14562785584873,1.0
2,1,2,41.015225934373305,1.0
5,2,4,43.15583341310551,1.0
5,2,4,44.878749377276634,1.0
1,0,0,43.78404299118839,1.0
3,1,3,45.1993300228029,1.0
1,0,0,44.000078814830474,1.0
3,1,2,38.83068665172255,1.0
5,2,5,41.30318355313527,1.0
3,1,2,44.79603421403818,1.0
2,1,3,43.852116970106444,1.0
1,0,0,45.850702171362585,1.0
1,0,1,40.11491457059546,1.0
4,2,4,39.79438970935425,1.0
2,1,2,39.94874108628041,1.0
0,0,0,40.4834010574808,1.0
0,0,0,46.88890632076284,1.0
2,1,2,48.30774105522522,0.0
0,0,0,47.570648832663075,1.0
4,2,5,40.79269893789493,1.0
3,1,3,47.73730118727434,1.0
4,2,4,45.904487617782934,1.0
1,0,0,42.74632471564834,1.0
4,2,5,52.582507680857184,0.0
1,0,1,44.20680434589756,1.0
4,2,4,45.027034185764215,1.0
2,1,3,46.10735269449023,1.0
2,1,2,39.722332723489856,1.0
1,0,0,45.24781775460552,1.0
1,0,1,48.691090690169105,0.0
5,2,5,39.667679918532926,1.0
3,1,3,47.756895409859915,1.0
2,1,3,45.64085905368774,1.0
1,0,1,44.45881202975794,1.0
4,2,5,49.33460297707298,0.0
3,1,2,43.231439400024314,1.0
0,0,0,51.637898429494854,0.0
1,0,1,44.32952221683021,1.0
2,1,2,42.19957097720547,1.0
3,1,3,38.797136240240846,1.0
4,2,4,41.98046604264129,1.0
0,0,1,44.56320457468063,1.0
2,1,3,40.642275079845255,1.0
4,2,4,45.041654391756445,1.0
3,1,3,50.74532434701627,0.0
5,2,4,40.18755814307322,1.0
3,1,3,46.09983458939125,1.0
0,0,1,41.05746846746233,1.0
4,2,4,40.41608343421418,1.0
0,0,0,48.29848719023256,0.0
0,0,1,41.082255470141554,1.0
1,0,0,46.085694324315156,1.0
4,2,5,48.80271172475081,0.0
0,0,0,46.044333547591364,1.0
1,0,1,43.805821803458954,1.0
1,0,1,43.85856065707573,1.0
4,2,5,46.02167161095149,1.0
5,2,4,43.124934992329536,1.0
5,2,5,50.4635426450047,0.0
1,0,1,44.214753402624176,1.0
4,2,4,50.52088014793317,0.0
0,0,1,42.89748240567897,1.0
5,2,5,46.57153682020054,1.0
3,1,2,45.85506084867351,1.0
5,2,5,44.93103173937757,1.0
3,1,3,55.03488740989164,0.0
1,0,0,40.076947993909414,1.0
4,2,5,42.379777616500455,1.0
5,2,4,43.843360022865205,1.0
0,0,1,46.65396330723462,1.0
1,0,0,46.21176276587306,1.0
5,2,4,47.554998433346725,1.0
1,0,1,44.50589643349255,1.0
2,1,3,46.87137922300855,1.0
2,1,2,44.48815922580817,1.0
1,0,1,47.21289883461337,1.0
0,0,1,45.82896914002834,1.0
1,0,0,47.96559833486575,1.0
4,2,4,48.08994290009315,0.0
4,2,5,46.27922625523235,1.0
1,0,0,44.12407188324519,1.0
1,0,1,46.910966528134956,1.0
3,1,3,43.872022056612636,1.0
5,2,4,42.61792723603131,1.0
5,2,4,41.09329704876659,1.0
2,1,2,45.545009932688785,1.0
5,2,5,46.23264161855925,1.0
3,1,2,43.384323957209595,1.0
1,0,1,49.718526633452235,0.0
2,1,3,42.818560783755274,1.0
0,0,0,44.18128099068815,1.0
3,1,3,40.28146589674624,1.0
4,2,5,51.66508782714044,0.0
2,1,3,44.25906138295042,1.0
1,0,0,39.57103277903888,1.0
0,0,0,46.36118237639504,1.0
5,2,5,43.529180213678266,1.0
2,1,2,50.027118128770695,0.0
1,0,0,43.74538026887816,1.0
5,2,4,46.90536846156136,1.0
0,0,0,47.48961204353216,1.0
